onset	duration	sample	type	value
142.99	0.001	142991	Stimulus	139
146.16	5.04	146161	trial	n/a
148.03	0.001	148031	Stimulus	27
151.2	5.04	151201	trial	n/a
153.07	0.001	153071	Stimulus	137
156.24	5.04	156241	trial	n/a
158.11	0.001	158111	Stimulus	142
161.28	5.04	161281	trial	n/a
163.15	0.001	163151	Stimulus	135
166.32	5.04	166321	trial	n/a
168.19	0.001	168191	Stimulus	31
171.36	5.04	171361	trial	n/a
173.23	0.001	173231	Stimulus	138
176.4	5.04	176401	trial	n/a
178.27	0.001	178271	Stimulus	136
181.44	5.04	181441	trial	n/a
183.31	0.001	183311	Stimulus	28
186.48	5.04	186481	trial	n/a
188.35	0.001	188351	Stimulus	134
191.52	5.04	191521	trial	n/a
193.39	0.001	193391	Stimulus	141
196.56	5.04	196561	trial	n/a
198.43	0.001	198431	Stimulus	132
201.6	5.04	201601	trial	n/a
203.47	0.001	203471	Stimulus	24
206.64	5.04	206641	trial	n/a
208.51	0.001	208511	Stimulus	26
211.68	5.04	211681	trial	n/a
213.55	0.001	213551	Stimulus	101
216.72	5.04	216721	trial	n/a
218.59	0.001	218591	Stimulus	14
221.76	5.04	221761	trial	n/a
223.63	0.001	223631	Stimulus	13
226.8	5.04	226801	trial	n/a
228.67	0.001	228671	Stimulus	16
231.84	5.04	231841	trial	n/a
233.71	0.001	233711	Stimulus	21
236.88	5.04	236881	trial	n/a
238.75	0.001	238751	Stimulus	106
241.92	5.04	241921	trial	n/a
243.79	0.001	243791	Stimulus	15
246.96	5.04	246961	trial	n/a
248.83	0.001	248831	Stimulus	103
252	5.04	252001	trial	n/a
253.87	0.001	253871	Stimulus	107
257.04	5.04	257041	trial	n/a
258.91	0.001	258911	Stimulus	105
262.08	5.04	262081	trial	n/a
263.95	0.001	263951	Stimulus	18
267.12	5.04	267121	trial	n/a
268.99	0.001	268991	Stimulus	102
272.16	5.04	272161	trial	n/a
274.03	0.001	274031	Stimulus	20
277.2	5.04	277201	trial	n/a
279.07	0.001	279071	Stimulus	109
282.24	5.04	282241	trial	n/a
284.11	0.001	284111	Stimulus	110
287.28	5.04	287281	trial	n/a
289.15	0.001	289151	Stimulus	104
292.32	5.04	292321	trial	n/a
294.19	0.001	294191	Stimulus	111
297.36	5.04	297361	trial	n/a
299.23	0.001	299231	Stimulus	19
302.4	5.04	302401	trial	n/a
304.27	0.001	304271	Stimulus	108
307.44	5.04	307441	trial	n/a
309.31	0.001	309311	Stimulus	17
312.48	5.04	312481	trial	n/a
314.35	0.001	314351	Stimulus	12
317.52	5.04	317521	trial	n/a
319.39	0.001	319391	Stimulus	123
322.56	5.04	322561	trial	n/a
324.43	0.001	324431	Stimulus	129
327.6	5.04	327601	trial	n/a
329.47	0.001	329471	Stimulus	130
332.64	5.04	332641	trial	n/a
334.51	0.001	334511	Stimulus	39
337.68	5.04	337681	trial	n/a
339.55	0.001	339551	Stimulus	131
342.72	5.04	342721	trial	n/a
344.59	0.001	344591	Stimulus	36
347.76	5.04	347761	trial	n/a
349.63	0.001	349631	Stimulus	32
352.8	5.04	352801	trial	n/a
354.67	0.001	354671	Stimulus	35
357.84	5.04	357841	trial	n/a
359.71	0.001	359711	Stimulus	38
362.88	5.04	362881	trial	n/a
364.75	0.001	364751	Stimulus	122
367.92	5.04	367921	trial	n/a
369.79	0.001	369791	Stimulus	41
372.96	5.04	372961	trial	n/a
374.83	0.001	374831	Stimulus	128
378	5.04	378001	trial	n/a
379.87	0.001	379871	Stimulus	42
383.04	5.04	383041	trial	n/a
384.91	0.001	384911	Stimulus	124
388.08	5.04	388081	trial	n/a
389.95	0.001	389951	Stimulus	37
393.12	5.04	393121	trial	n/a
394.99	0.001	394991	Stimulus	33
398.16	5.04	398161	trial	n/a
400.03	0.001	400031	Stimulus	125
403.2	5.04	403201	trial	n/a
405.07	0.001	405071	Stimulus	127
408.24	5.04	408241	trial	n/a
410.11	0.001	410111	Stimulus	40
413.28	5.04	413281	trial	n/a
415.15	0.001	415151	Stimulus	126
418.32	5.04	418321	trial	n/a
420.19	0.001	420191	Stimulus	34
423.36	5.04	423361	trial	n/a
423.513	0.001	423514	Stimulus	221
425.23	0.001	425231	Stimulus	34
428.4	5.04	428401	trial	n/a
428.553	0.001	428554	Stimulus	221
430.27	0.001	430271	Stimulus	32
433.44	5.04	433441	trial	n/a
433.594	0.001	433595	Stimulus	221
435.31	0.001	435311	Stimulus	33
438.48	5.04	438481	trial	n/a
438.633	0.001	438634	Stimulus	221
440.35	0.001	440351	Stimulus	123
443.52	5.04	443521	trial	n/a
443.674	0.001	443675	Stimulus	221
445.39	0.001	445391	Stimulus	126
448.56	5.04	448561	trial	n/a
448.713	0.001	448714	Stimulus	221
450.43	0.001	450431	Stimulus	124
453.6	5.04	453601	trial	n/a
453.753	0.001	453754	Stimulus	221
455.47	0.001	455471	Stimulus	42
458.64	5.04	458641	trial	n/a
458.794	0.001	458795	Stimulus	221
460.51	0.001	460511	Stimulus	122
463.68	5.04	463681	trial	n/a
463.833	0.001	463834	Stimulus	221
465.55	0.001	465551	Stimulus	37
468.72	5.04	468721	trial	n/a
468.873	0.001	468874	Stimulus	221
470.59	0.001	470591	Stimulus	41
473.76	5.04	473761	trial	n/a
473.913	0.001	473914	Stimulus	221
475.63	0.001	475631	Stimulus	35
478.8	5.04	478801	trial	n/a
478.953	0.001	478954	Stimulus	221
480.67	0.001	480671	Stimulus	36
483.84	5.04	483841	trial	n/a
483.994	0.001	483995	Stimulus	221
485.71	0.001	485711	Stimulus	125
488.88	5.04	488881	trial	n/a
489.033	0.001	489034	Stimulus	221
490.75	0.001	490751	Stimulus	130
493.92	5.04	493921	trial	n/a
494.073	0.001	494074	Stimulus	221
495.79	0.001	495791	Stimulus	40
498.96	5.04	498961	trial	n/a
499.113	0.001	499114	Stimulus	221
500.83	0.001	500831	Stimulus	131
504	5.04	504001	trial	n/a
504.153	0.001	504154	Stimulus	221
505.87	0.001	505871	Stimulus	39
509.04	5.04	509041	trial	n/a
509.194	0.001	509195	Stimulus	221
510.91	0.001	510911	Stimulus	128
514.08	5.04	514081	trial	n/a
514.234	0.001	514235	Stimulus	221
515.95	0.001	515951	Stimulus	38
519.12	5.04	519121	trial	n/a
519.273	0.001	519274	Stimulus	221
520.99	0.001	520991	Stimulus	129
524.16	5.04	524161	trial	n/a
524.313	0.001	524314	Stimulus	221
526.03	0.001	526031	Stimulus	127
529.2	5.04	529201	trial	n/a
529.353	0.001	529354	Stimulus	221
531.07	0.001	531071	Stimulus	1
534.24	5.04	534241	trial	n/a
534.393	0.001	534394	Stimulus	221
536.11	0.001	536111	Stimulus	116
539.28	5.04	539281	trial	n/a
539.433	0.001	539434	Stimulus	221
541.15	0.001	541151	Stimulus	121
544.32	5.04	544321	trial	n/a
544.473	0.001	544474	Stimulus	221
546.19	0.001	546191	Stimulus	10
549.36	5.04	549361	trial	n/a
549.513	0.001	549514	Stimulus	221
551.23	0.001	551231	Stimulus	11
554.4	5.04	554401	trial	n/a
554.553	0.001	554554	Stimulus	221
556.27	0.001	556271	Stimulus	113
559.44	5.04	559441	trial	n/a
559.66	0.001	559661	Stimulus	221
561.31	0.001	561311	Stimulus	112
564.48	5.04	564481	trial	n/a
564.633	0.001	564634	Stimulus	221
566.35	0.001	566351	Stimulus	2
569.52	5.04	569521	trial	n/a
569.673	0.001	569674	Stimulus	221
571.39	0.001	571391	Stimulus	9
574.56	5.04	574561	trial	n/a
574.713	0.001	574714	Stimulus	221
576.43	0.001	576431	Stimulus	117
579.6	5.04	579601	trial	n/a
579.753	0.001	579754	Stimulus	221
581.47	0.001	581471	Stimulus	120
584.64	5.04	584641	trial	n/a
584.794	0.001	584795	Stimulus	221
586.51	0.001	586511	Stimulus	8
589.68	5.04	589681	trial	n/a
589.833	0.001	589834	Stimulus	221
591.55	0.001	591551	Stimulus	3
594.72	5.04	594721	trial	n/a
594.873	0.001	594874	Stimulus	221
596.59	0.001	596591	Stimulus	5
599.76	5.04	599761	trial	n/a
599.913	0.001	599914	Stimulus	221
601.63	0.001	601631	Stimulus	115
604.8	5.04	604801	trial	n/a
604.954	0.001	604955	Stimulus	221
606.67	0.001	606671	Stimulus	6
609.84	5.04	609841	trial	n/a
609.993	0.001	609994	Stimulus	221
611.71	0.001	611711	Stimulus	114
614.88	5.04	614881	trial	n/a
615.033	0.001	615034	Stimulus	221
616.75	0.001	616751	Stimulus	118
619.92	5.04	619921	trial	n/a
620.073	0.001	620074	Stimulus	221
621.79	0.001	621791	Stimulus	4
624.96	5.04	624961	trial	n/a
625.18	0.001	625181	Stimulus	221
626.83	0.001	626831	Stimulus	7
630	5.04	630001	trial	n/a
630.153	0.001	630154	Stimulus	221
631.87	0.001	631871	Stimulus	119
635.04	5.04	635041	trial	n/a
635.193	0.001	635194	Stimulus	221
636.91	0.001	636911	Stimulus	142
640.08	5.04	640081	trial	n/a
640.233	0.001	640234	Stimulus	221
641.95	0.001	641951	Stimulus	132
645.12	5.04	645121	trial	n/a
645.273	0.001	645274	Stimulus	221
646.99	0.001	646991	Stimulus	138
650.16	5.04	650161	trial	n/a
650.28	0.001	650281	Stimulus	221
652.03	0.001	652031	Stimulus	133
655.2	5.04	655201	trial	n/a
655.354	0.001	655355	Stimulus	221
657.07	0.001	657071	Stimulus	136
660.24	5.04	660241	trial	n/a
660.393	0.001	660394	Stimulus	221
662.11	0.001	662111	Stimulus	22
665.28	5.04	665281	trial	n/a
665.433	0.001	665434	Stimulus	221
667.15	0.001	667151	Stimulus	141
670.32	5.04	670321	trial	n/a
670.473	0.001	670474	Stimulus	221
672.19	0.001	672191	Stimulus	134
675.36	5.04	675361	trial	n/a
675.513	0.001	675514	Stimulus	221
677.23	0.001	677231	Stimulus	26
680.4	5.04	680401	trial	n/a
680.553	0.001	680554	Stimulus	221
682.27	0.001	682271	Stimulus	23
685.44	5.04	685441	trial	n/a
685.593	0.001	685594	Stimulus	221
687.31	0.001	687311	Stimulus	24
690.48	5.04	690481	trial	n/a
690.617	0.001	690618	Stimulus	221
692.35	0.001	692351	Stimulus	135
695.52	5.04	695521	trial	n/a
695.674	0.001	695675	Stimulus	221
697.39	0.001	697391	Stimulus	140
700.56	5.04	700561	trial	n/a
700.713	0.001	700714	Stimulus	221
702.43	0.001	702431	Stimulus	30
705.6	5.04	705601	trial	n/a
705.753	0.001	705754	Stimulus	221
707.47	0.001	707471	Stimulus	28
710.64	5.04	710641	trial	n/a
710.794	0.001	710795	Stimulus	221
712.51	0.001	712511	Stimulus	137
715.68	5.04	715681	trial	n/a
715.833	0.001	715834	Stimulus	221
717.55	0.001	717551	Stimulus	29
720.72	5.04	720721	trial	n/a
720.873	0.001	720874	Stimulus	221
722.59	0.001	722591	Stimulus	25
725.76	5.04	725761	trial	n/a
725.914	0.001	725915	Stimulus	221
727.63	0.001	727631	Stimulus	27
730.8	5.04	730801	trial	n/a
730.953	0.001	730954	Stimulus	221
732.67	0.001	732671	Stimulus	31
735.84	5.04	735841	trial	n/a
735.993	0.001	735994	Stimulus	221
737.71	0.001	737711	Stimulus	139
740.88	5.04	740881	trial	n/a
741.033	0.001	741034	Stimulus	221
742.75	0.001	742751	Stimulus	12
745.92	5.04	745921	trial	n/a
746.074	0.001	746075	Stimulus	221
747.79	0.001	747791	Stimulus	104
750.96	5.04	750961	trial	n/a
751.113	0.001	751114	Stimulus	221
752.83	0.001	752831	Stimulus	110
756	5.04	756001	trial	n/a
756.137	0.001	756138	Stimulus	221
757.87	0.001	757871	Stimulus	19
761.04	5.04	761041	trial	n/a
761.177	0.001	761178	Stimulus	221
762.91	0.001	762911	Stimulus	13
766.08	5.04	766081	trial	n/a
766.233	0.001	766234	Stimulus	221
767.95	0.001	767951	Stimulus	18
771.12	5.04	771121	trial	n/a
771.273	0.001	771274	Stimulus	221
772.99	0.001	772991	Stimulus	107
776.16	5.04	776161	trial	n/a
776.297	0.001	776298	Stimulus	221
778.03	0.001	778031	Stimulus	101
781.2	5.04	781201	trial	n/a
781.353	0.001	781354	Stimulus	221
783.07	0.001	783071	Stimulus	102
786.24	5.04	786241	trial	n/a
786.393	0.001	786394	Stimulus	221
788.11	0.001	788111	Stimulus	108
791.28	5.04	791281	trial	n/a
791.433	0.001	791434	Stimulus	221
793.15	0.001	793151	Stimulus	20
796.32	5.04	796321	trial	n/a
796.474	0.001	796475	Stimulus	221
798.19	0.001	798191	Stimulus	109
801.36	5.04	801361	trial	n/a
801.513	0.001	801514	Stimulus	221
803.23	0.001	803231	Stimulus	105
806.4	5.04	806401	trial	n/a
806.553	0.001	806554	Stimulus	221
808.27	0.001	808271	Stimulus	16
811.44	5.04	811441	trial	n/a
811.593	0.001	811594	Stimulus	221
813.31	0.001	813311	Stimulus	15
816.48	5.04	816481	trial	n/a
816.633	0.001	816634	Stimulus	221
818.35	0.001	818351	Stimulus	103
821.52	5.04	821521	trial	n/a
821.673	0.001	821674	Stimulus	221
823.39	0.001	823391	Stimulus	21
826.56	5.04	826561	trial	n/a
826.714	0.001	826715	Stimulus	221
828.43	0.001	828431	Stimulus	106
831.6	5.04	831601	trial	n/a
831.753	0.001	831754	Stimulus	221
833.47	0.001	833471	Stimulus	111
836.64	5.04	836641	trial	n/a
836.76	0.001	836761	Stimulus	221
838.51	0.001	838511	Stimulus	17
841.68	5.04	841681	trial	n/a
841.833	0.001	841834	Stimulus	221
843.55	0.001	843551	Stimulus	14
846.72	5.04	846721	trial	n/a
847.057	0.001	847058	Stimulus	222
847.573	0.001	847574	Stimulus	222
848.59	0.001	848591	Stimulus	4
851.76	5.04	851761	trial	n/a
852.097	0.001	852098	Stimulus	222
852.614	0.001	852615	Stimulus	222
853.63	0.001	853631	Stimulus	120
856.8	5.04	856801	trial	n/a
857.12	0.001	857121	Stimulus	222
857.637	0.001	857638	Stimulus	222
858.67	0.001	858671	Stimulus	5
861.84	5.04	861841	trial	n/a
862.177	0.001	862178	Stimulus	222
862.693	0.001	862694	Stimulus	222
863.71	0.001	863711	Stimulus	8
866.88	5.04	866881	trial	n/a
867.217	0.001	867218	Stimulus	222
867.733	0.001	867734	Stimulus	222
868.75	0.001	868751	Stimulus	2
871.92	5.04	871921	trial	n/a
872.257	0.001	872258	Stimulus	222
872.773	0.001	872774	Stimulus	222
873.79	0.001	873791	Stimulus	10
876.96	5.04	876961	trial	n/a
877.297	0.001	877298	Stimulus	222
877.814	0.001	877815	Stimulus	222
878.83	0.001	878831	Stimulus	117
882	5.04	882001	trial	n/a
882.336	0.001	882337	Stimulus	222
882.853	0.001	882854	Stimulus	222
883.87	0.001	883871	Stimulus	3
887.04	5.04	887041	trial	n/a
887.377	0.001	887378	Stimulus	222
887.894	0.001	887895	Stimulus	222
888.91	0.001	888911	Stimulus	9
892.08	5.04	892081	trial	n/a
892.417	0.001	892418	Stimulus	222
892.934	0.001	892935	Stimulus	222
893.95	0.001	893951	Stimulus	113
897.12	5.04	897121	trial	n/a
897.457	0.001	897458	Stimulus	222
897.974	0.001	897975	Stimulus	222
898.99	0.001	898991	Stimulus	7
902.16	5.04	902161	trial	n/a
902.497	0.001	902498	Stimulus	222
903.014	0.001	903015	Stimulus	222
904.03	0.001	904031	Stimulus	114
907.2	5.04	907201	trial	n/a
907.537	0.001	907538	Stimulus	222
908.054	0.001	908055	Stimulus	222
909.07	0.001	909071	Stimulus	121
912.24	5.04	912241	trial	n/a
912.577	0.001	912578	Stimulus	222
913.094	0.001	913095	Stimulus	222
914.11	0.001	914111	Stimulus	1
917.28	5.04	917281	trial	n/a
917.616	0.001	917617	Stimulus	222
918.133	0.001	918134	Stimulus	222
919.15	0.001	919151	Stimulus	118
922.32	5.04	922321	trial	n/a
922.656	0.001	922657	Stimulus	222
923.173	0.001	923174	Stimulus	222
924.19	0.001	924191	Stimulus	115
927.36	5.04	927361	trial	n/a
927.646	0.001	927647	Stimulus	222
928.163	0.001	928164	Stimulus	222
929.23	0.001	929231	Stimulus	116
932.4	5.04	932401	trial	n/a
932.736	0.001	932737	Stimulus	222
933.253	0.001	933254	Stimulus	222
934.27	0.001	934271	Stimulus	11
937.44	5.04	937441	trial	n/a
937.777	0.001	937778	Stimulus	222
938.293	0.001	938294	Stimulus	222
939.31	0.001	939311	Stimulus	112
942.48	5.04	942481	trial	n/a
942.817	0.001	942818	Stimulus	222
943.333	0.001	943334	Stimulus	222
944.35	0.001	944351	Stimulus	119
947.52	5.04	947521	trial	n/a
947.857	0.001	947858	Stimulus	222
948.373	0.001	948374	Stimulus	222
949.39	0.001	949391	Stimulus	6
952.56	5.04	952561	trial	n/a
952.896	0.001	952897	Stimulus	222
953.413	0.001	953414	Stimulus	222
954.43	0.001	954431	Stimulus	28
957.6	5.04	957601	trial	n/a
957.937	0.001	957938	Stimulus	222
958.454	0.001	958455	Stimulus	222
959.47	0.001	959471	Stimulus	140
962.64	5.04	962641	trial	n/a
962.96	0.001	962961	Stimulus	222
963.476	0.001	963477	Stimulus	222
964.51	0.001	964511	Stimulus	24
967.68	5.04	967681	trial	n/a
968.017	0.001	968018	Stimulus	222
968.534	0.001	968535	Stimulus	222
969.55	0.001	969551	Stimulus	136
972.72	5.04	972721	trial	n/a
973.056	0.001	973057	Stimulus	222
973.573	0.001	973574	Stimulus	222
974.59	0.001	974591	Stimulus	30
977.76	5.04	977761	trial	n/a
978.097	0.001	978098	Stimulus	222
978.614	0.001	978615	Stimulus	222
979.63	0.001	979631	Stimulus	26
982.8	5.04	982801	trial	n/a
983.137	0.001	983138	Stimulus	222
983.654	0.001	983655	Stimulus	222
984.67	0.001	984671	Stimulus	135
987.84	5.04	987841	trial	n/a
988.177	0.001	988178	Stimulus	222
988.694	0.001	988695	Stimulus	222
989.71	0.001	989711	Stimulus	27
992.88	5.04	992881	trial	n/a
993.183	0.001	993184	Stimulus	222
993.7	0.001	993701	Stimulus	222
994.75	0.001	994751	Stimulus	22
997.92	5.04	997921	trial	n/a
998.257	0.001	998258	Stimulus	222
998.774	0.001	998775	Stimulus	222
999.79	0.001	999791	Stimulus	141
1002.96	5.04	1002961	trial	n/a
1003.297	0.001	1003298	Stimulus	222
1003.813	0.001	1003814	Stimulus	222
1004.83	0.001	1004831	Stimulus	133
1008	5.04	1008001	trial	n/a
1008.337	0.001	1008338	Stimulus	222
1008.854	0.001	1008855	Stimulus	222
1009.87	0.001	1009871	Stimulus	139
1013.04	5.04	1013041	trial	n/a
1013.376	0.001	1013377	Stimulus	222
1013.893	0.001	1013894	Stimulus	222
1014.91	0.001	1014911	Stimulus	29
1018.08	5.04	1018081	trial	n/a
1018.417	0.001	1018418	Stimulus	222
1018.934	0.001	1018935	Stimulus	222
1019.95	0.001	1019951	Stimulus	23
1023.12	5.04	1023121	trial	n/a
1023.457	0.001	1023458	Stimulus	222
1023.973	0.001	1023974	Stimulus	222
1024.99	0.001	1024991	Stimulus	142
1028.16	5.04	1028161	trial	n/a
1028.497	0.001	1028498	Stimulus	222
1029.014	0.001	1029015	Stimulus	222
1030.03	0.001	1030031	Stimulus	134
1033.2	5.04	1033201	trial	n/a
1033.537	0.001	1033538	Stimulus	222
1034.053	0.001	1034054	Stimulus	222
1035.07	0.001	1035071	Stimulus	31
1038.24	5.04	1038241	trial	n/a
1038.577	0.001	1038578	Stimulus	222
1039.093	0.001	1039094	Stimulus	222
1040.11	0.001	1040111	Stimulus	138
1043.28	5.04	1043281	trial	n/a
1043.617	0.001	1043618	Stimulus	222
1044.134	0.001	1044135	Stimulus	222
1045.15	0.001	1045151	Stimulus	137
1048.32	5.04	1048321	trial	n/a
1048.657	0.001	1048658	Stimulus	222
1049.173	0.001	1049174	Stimulus	222
1050.19	0.001	1050191	Stimulus	25
1053.36	5.04	1053361	trial	n/a
1053.696	0.001	1053697	Stimulus	222
1054.213	0.001	1054214	Stimulus	222
1055.23	0.001	1055231	Stimulus	132
1058.4	5.04	1058401	trial	n/a
1058.737	0.001	1058738	Stimulus	222
1059.253	0.001	1059254	Stimulus	222
1060.27	0.001	1060271	Stimulus	18
1063.44	5.04	1063441	trial	n/a
1063.777	0.001	1063778	Stimulus	222
1064.293	0.001	1064294	Stimulus	222
1065.31	0.001	1065311	Stimulus	19
1068.48	5.04	1068481	trial	n/a
1068.816	0.001	1068817	Stimulus	222
1069.333	0.001	1069334	Stimulus	222
1070.35	0.001	1070351	Stimulus	104
1073.52	5.04	1073521	trial	n/a
1073.857	0.001	1073858	Stimulus	222
1074.373	0.001	1074374	Stimulus	222
1075.39	0.001	1075391	Stimulus	106
1078.56	5.04	1078561	trial	n/a
1078.83	0.001	1078831	Stimulus	222
1079.347	0.001	1079348	Stimulus	222
1080.43	0.001	1080431	Stimulus	109
1083.6	5.04	1083601	trial	n/a
1083.937	0.001	1083938	Stimulus	222
1084.453	0.001	1084454	Stimulus	222
1085.47	0.001	1085471	Stimulus	20
1088.64	5.04	1088641	trial	n/a
1088.976	0.001	1088977	Stimulus	222
1089.493	0.001	1089494	Stimulus	222
1090.51	0.001	1090511	Stimulus	15
1093.68	5.04	1093681	trial	n/a
1094.017	0.001	1094018	Stimulus	222
1094.534	0.001	1094535	Stimulus	222
1095.55	0.001	1095551	Stimulus	110
1098.72	5.04	1098721	trial	n/a
1099.057	0.001	1099058	Stimulus	222
1099.573	0.001	1099574	Stimulus	222
1100.59	0.001	1100591	Stimulus	103
1103.76	5.04	1103761	trial	n/a
1104.097	0.001	1104098	Stimulus	222
1104.614	0.001	1104615	Stimulus	222
1105.63	0.001	1105631	Stimulus	108
1108.8	5.04	1108801	trial	n/a
1109.137	0.001	1109138	Stimulus	222
1109.653	0.001	1109654	Stimulus	222
1110.67	0.001	1110671	Stimulus	21
1113.84	5.04	1113841	trial	n/a
1114.177	0.001	1114178	Stimulus	222
1114.693	0.001	1114694	Stimulus	222
1115.71	0.001	1115711	Stimulus	13
1118.88	5.04	1118881	trial	n/a
1119.216	0.001	1119217	Stimulus	222
1119.733	0.001	1119734	Stimulus	222
1120.75	0.001	1120751	Stimulus	12
1123.92	5.04	1123921	trial	n/a
1124.257	0.001	1124258	Stimulus	222
1124.773	0.001	1124774	Stimulus	222
1125.79	0.001	1125791	Stimulus	102
1128.96	5.04	1128961	trial	n/a
1129.28	0.001	1129281	Stimulus	222
1129.797	0.001	1129798	Stimulus	222
1130.83	0.001	1130831	Stimulus	107
1134	5.04	1134001	trial	n/a
1134.336	0.001	1134337	Stimulus	222
1134.853	0.001	1134854	Stimulus	222
1135.87	0.001	1135871	Stimulus	101
1139.04	5.04	1139041	trial	n/a
1139.377	0.001	1139378	Stimulus	222
1139.893	0.001	1139894	Stimulus	222
1140.91	0.001	1140911	Stimulus	17
1144.08	5.04	1144081	trial	n/a
1144.417	0.001	1144418	Stimulus	222
1144.934	0.001	1144935	Stimulus	222
1145.95	0.001	1145951	Stimulus	111
1149.12	5.04	1149121	trial	n/a
1149.457	0.001	1149458	Stimulus	222
1149.973	0.001	1149974	Stimulus	222
1150.99	0.001	1150991	Stimulus	16
1154.16	5.04	1154161	trial	n/a
1154.496	0.001	1154497	Stimulus	222
1155.013	0.001	1155014	Stimulus	222
1156.03	0.001	1156031	Stimulus	105
1159.2	5.04	1159201	trial	n/a
1159.536	0.001	1159537	Stimulus	222
1160.053	0.001	1160054	Stimulus	222
1161.07	0.001	1161071	Stimulus	14
1164.24	5.04	1164241	trial	n/a
1164.543	0.001	1164544	Stimulus	222
1165.06	0.001	1165061	Stimulus	222
1166.11	0.001	1166111	Stimulus	125
1169.28	5.04	1169281	trial	n/a
1169.617	0.001	1169618	Stimulus	222
1170.133	0.001	1170134	Stimulus	222
1171.15	0.001	1171151	Stimulus	127
1174.32	5.04	1174321	trial	n/a
1174.657	0.001	1174658	Stimulus	222
1175.174	0.001	1175175	Stimulus	222
1176.19	0.001	1176191	Stimulus	38
1179.36	5.04	1179361	trial	n/a
1179.696	0.001	1179697	Stimulus	222
1180.213	0.001	1180214	Stimulus	222
1181.23	0.001	1181231	Stimulus	36
1184.4	5.04	1184401	trial	n/a
1184.737	0.001	1184738	Stimulus	222
1185.253	0.001	1185254	Stimulus	222
1186.27	0.001	1186271	Stimulus	32
1189.44	5.04	1189441	trial	n/a
1189.777	0.001	1189778	Stimulus	222
1190.294	0.001	1190295	Stimulus	222
1191.31	0.001	1191311	Stimulus	124
1194.48	5.04	1194481	trial	n/a
1194.816	0.001	1194817	Stimulus	222
1195.333	0.001	1195334	Stimulus	222
1196.35	0.001	1196351	Stimulus	33
1199.52	5.04	1199521	trial	n/a
1199.857	0.001	1199858	Stimulus	222
1200.373	0.001	1200374	Stimulus	222
1201.39	0.001	1201391	Stimulus	34
1204.56	5.04	1204561	trial	n/a
1204.896	0.001	1204897	Stimulus	222
1205.413	0.001	1205414	Stimulus	222
1206.43	0.001	1206431	Stimulus	35
1209.6	5.04	1209601	trial	n/a
1209.937	0.001	1209938	Stimulus	222
1210.454	0.001	1210455	Stimulus	222
1211.47	0.001	1211471	Stimulus	128
1214.64	5.04	1214641	trial	n/a
1214.96	0.001	1214961	Stimulus	222
1215.477	0.001	1215478	Stimulus	222
1216.51	0.001	1216511	Stimulus	123
1219.68	5.04	1219681	trial	n/a
1220.017	0.001	1220018	Stimulus	222
1220.533	0.001	1220534	Stimulus	222
1221.55	0.001	1221551	Stimulus	37
1224.72	5.04	1224721	trial	n/a
1225.056	0.001	1225057	Stimulus	222
1225.573	0.001	1225574	Stimulus	222
1226.59	0.001	1226591	Stimulus	130
1229.76	5.04	1229761	trial	n/a
1230.096	0.001	1230097	Stimulus	222
1230.613	0.001	1230614	Stimulus	222
1231.63	0.001	1231631	Stimulus	40
1234.8	5.04	1234801	trial	n/a
